"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2016,59.737188868080906
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2017,55.995576819544205
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2018,48.433792614961305
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2019,42.2772968143045
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2020,36.3245485948364
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2021,37.264748083860496
"BEN","Benin","Couffo","admin1","Infection Prevalence","per 100 Children",2022,39.6754603330616
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2010,150.1694
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2011,137.3135
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2012,130.7831
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2013,124.1722
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2014,118.85159999999999
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2015,122.47250000000001
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2016,124.4029
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2017,169.507
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2018,174.8496
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2019,160.7909
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2020,163.8886
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2021,174.74190000000002
"BEN","Benin","Couffo","admin1","Mortality Rate","Deaths per 100 Thousand",2022,156.38909999999998
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2010,368.162110318198
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2011,331.81797435196097
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2012,311.930983533932
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2013,297.273352075658
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2014,281.67235175640496
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2015,263.029737130554
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2016,246.32795390791102
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2017,247.009934475368
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2018,259.113783200835
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2019,269.423444768986
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2020,283.54471618907303
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2021,272.202070329365
"NGA","Nigeria","Cross River","admin1","Incidence Rate","Cases per Thousand",2022,286.20197417523303
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2010,38.5070815924294
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2011,33.3478751717287
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2012,30.5800822030537
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2013,28.8343294459595
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2014,26.9024802028504
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2015,24.5411702977264
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2016,22.487777117794
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2017,22.6169358945089
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2018,24.4431571941356
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2019,26.429066449066003
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2020,28.6096626352553
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2021,27.260279059877202
"NGA","Nigeria","Cross River","admin1","Infection Prevalence","per 100 Children",2022,30.6406757111731
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2010,135.5414
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2011,128.20069999999998
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2012,116.20599999999999
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2013,107.8299
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2014,99.4947
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2015,92.8168
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2016,88.1631
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2017,82.6762
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2018,82.7665
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2019,84.2619
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2020,90.5088
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2021,88.3904
"NGA","Nigeria","Cross River","admin1","Mortality Rate","Deaths per 100 Thousand",2022,75.0522
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2010,389.866657472098
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2011,358.240851774458
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2012,330.436706721604
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2013,311.753141228412
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2014,304.976715208533
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2015,298.058222019131
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2016,283.905210469058
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2017,268.12130832916597
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2018,244.647679703492
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2019,229.324223173348
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2020,244.67027110221102
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2021,261.837107520447
"NGA","Nigeria","Nassarawa","admin1","Incidence Rate","Cases per Thousand",2022,289.24376612148103
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2010,35.1837507918152
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2011,31.7286754333649
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2012,28.7836612278912
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2013,27.022203233314602
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2014,26.387946069908903
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2015,25.563090412254404
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2016,24.154662125762
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2017,22.441298356161397
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2018,19.7624197646769
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2019,18.3382156296271
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2020,20.214444613848002
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2021,22.7041832667624
"NGA","Nigeria","Nassarawa","admin1","Infection Prevalence","per 100 Children",2022,27.5847487926439
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2010,131.6807
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2011,124.57589999999999
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2012,119.05369999999999
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2013,113.9393
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2014,105.639
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2015,98.79299999999999
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,89.9505
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2017,84.3005
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2018,75.8291
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2019,76.6916
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2020,83.8387
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2021,74.5599
"NGA","Nigeria","Nassarawa","admin1","Mortality Rate","Deaths per 100 Thousand",2022,71.3712
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2010,581.5614636237179
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2011,579.450879606478
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2012,559.707117729475
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2013,515.742380778708
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2014,473.212050072511
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2015,419.699420658004
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2016,360.13548458341796
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2017,346.14868010618596
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2018,363.60416820098703
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2019,381.80237713071904
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2020,422.907032710015
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2021,437.17241026436
"NGA","Nigeria","Katsina","admin1","Incidence Rate","Cases per Thousand",2022,358.304016017499
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2010,51.367575138726494
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2011,51.3088862718911
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2012,47.7309950865468
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2013,42.1888893167312
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2014,37.5582214792039
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2015,32.0997251889556
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2016,26.405542802120102
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2017,25.007310715924202
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2018,26.5134749819273
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2019,28.367847720920903
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2020,32.208443343944
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2021,34.0115614352815
"NGA","Nigeria","Katsina","admin1","Infection Prevalence","per 100 Children",2022,27.0904022715771
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2010,220.4312
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2011,211.9728
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2012,191.25979999999998
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2013,172.6997
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2014,157.71120000000002
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2015,138.2414
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2016,127.627
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2017,117.42930000000001
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2018,116.3922
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2019,113.7
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2020,122.37660000000001
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2021,117.7654
"NGA","Nigeria","Katsina","admin1","Mortality Rate","Deaths per 100 Thousand",2022,111.9903
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2010,467.03040520072597
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2011,425.101849526224
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2012,377.18425776841605
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2013,335.76522462597904
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2014,307.01969614776795
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2015,287.39573839407603
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2016,270.779961902686
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2017,259.603933090344
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2018,245.588170550895
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2019,238.406924100123
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2020,262.904786377478
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2021,293.692412593626
"NGA","Nigeria","Benue","admin1","Incidence Rate","Cases per Thousand",2022,310.483661117405
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2010,45.0479969566609
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2011,39.8857343691517
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2012,33.919220290483096
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2013,29.1929328333575
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2014,26.040675520794498
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2015,23.8176657380175
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2016,22.0711372915009
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2017,20.9605219371171
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2018,19.5113615491116
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2019,19.1034659117818
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2020,22.0206285972001
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2021,26.0833309610136
"NGA","Nigeria","Benue","admin1","Infection Prevalence","per 100 Children",2022,29.376866897674297
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2010,137.4599
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2011,129.7273
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2012,117.4236
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2013,106.6715
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2014,99.10310000000001
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2015,91.5489
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2016,80.5115
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2017,73.93939999999999
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2018,72.7192
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2019,73.6119
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2020,81.46610000000001
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2021,73.4405
"NGA","Nigeria","Benue","admin1","Mortality Rate","Deaths per 100 Thousand",2022,65.3775
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2010,261.692731868188
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2011,273.174776056041
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2012,288.45881518620695
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2013,311.535954050058
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2014,313.16589997424
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2015,300.5305068816
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2016,284.241239109761
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2017,267.117222679562
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2018,256.820911774937
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2019,253.39498213715999
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2020,259.422877640626
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2021,274.329735982107
"CMR","Cameroon","Centre","admin1","Incidence Rate","Cases per Thousand",2022,249.203648989403
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2010,21.3972757749688
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2011,22.6843812677251
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2012,24.7964959637823
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2013,28.2941442881716
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2014,28.759507799954797
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2015,27.171146314931597
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2016,25.559751114408403
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2017,23.5625625196362
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2018,22.255751108082798
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2019,22.2944877995462
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2020,23.497106595186303
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2021,26.2334579694099
"CMR","Cameroon","Centre","admin1","Infection Prevalence","per 100 Children",2022,22.3732742099446
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2010,136.5452
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2011,128.8825
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2012,116.226
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2013,111.45840000000001
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2014,105.88609999999998
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2015,99.367
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2016,101.0622
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2017,97.6159
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2018,92.53370000000001
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2019,89.2634
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2020,110.20439999999999
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2021,97.8328
"CMR","Cameroon","Centre","admin1","Mortality Rate","Deaths per 100 Thousand",2022,85.2141
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2010,410.532918213267
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2011,395.22821255726996
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2012,378.030306766454
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2013,367.29838504794
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2014,346.80520354404
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2015,325.186208870264
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2016,317.173261942178
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2017,321.537573670416
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2018,342.42232664871096
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2019,369.352819814989
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2020,395.40033367281103
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2021,421.648558678775
"CMR","Cameroon","Sud","admin1","Incidence Rate","Cases per Thousand",2022,386.671494256321
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2010,40.997699513868
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2011,38.7430094776382
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2012,36.5579859820464
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2013,35.905374773522404
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2014,33.6406569298122
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2015,31.0543331737904
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2016,30.426830246935598
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2017,31.1714551579175
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2018,34.2699930242581
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2019,39.2340045724191
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2020,44.7188035013703
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2021,50.9420248816128
"CMR","Cameroon","Sud","admin1","Infection Prevalence","per 100 Children",2022,43.3722281105306
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2010,243.9331
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2011,230.76749999999998
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2012,215.56119999999999
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2013,209.3521
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2014,201.67470000000003
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2015,190.0515
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2016,193.8836
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2017,205.41600000000003
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2018,197.049
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2019,191.8688
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2020,239.3974
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2021,212.52519999999998
"CMR","Cameroon","Sud","admin1","Mortality Rate","Deaths per 100 Thousand",2022,185.47220000000002
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2010,343.385825328909
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2011,354.739836938225
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2012,361.213542219793
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2013,370.267408736413
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2014,374.078758863264
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2015,367.78975077924395
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2016,344.643011601889
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2017,324.788467576311
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2018,296.26622190163897
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2019,279.73262583188205
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2020,272.187979626245
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2021,278.000354703341
"NER","Niger","Tahoua","admin1","Incidence Rate","Cases per Thousand",2022,235.059050657097
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2010,25.181915980205698
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2011,26.4139182122003
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2012,27.0340466688402
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2013,28.1574818495326
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2014,28.4503823863044
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2015,27.5630007586799
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2016,25.5124974745113
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2017,23.6113867298331
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2018,20.857582259041198
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2019,19.4206298824178
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2020,18.488705424676798
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2021,18.8740938755627
"NER","Niger","Tahoua","admin1","Infection Prevalence","per 100 Children",2022,15.552335609776598
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2010,137.323
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2011,140.9724
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2012,142.45659999999998
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2013,139.6858
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2014,131.129
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2015,124.7439
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2016,115.9303
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2017,151.8775
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2018,142.4169
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2019,137.0657
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2020,144.66920000000002
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2021,146.52960000000002
"NER","Niger","Tahoua","admin1","Mortality Rate","Deaths per 100 Thousand",2022,136.1721
